sample_id,d18O_measurement,d18O_precision
487573,-6.61,0.1
487574,-6.56,0.1
487575,-6.55,0.1
487576,-6.61,0.1
487577,-6.6,0.1
487578,-6.67,0.1
487579,-6.62,0.1
487580,-6.59,0.1
487581,-6.62,0.1
487582,-6.64,0.1
487583,-6.58,0.1
487584,-6.56,0.1
487585,-6.61,0.1
487586,-6.66,0.1
487587,-6.64,0.1
487588,-6.6,0.1
487589,-6.6,0.1
487590,-6.62,0.1
487591,-6.64,0.1
487592,-6.66,0.1
487593,-6.7,0.1
487594,-6.79,0.1
487595,-6.73,0.1
487596,-6.73,0.1
487597,-6.73,0.1
487598,-6.72,0.1
487599,-6.72,0.1
487600,-6.69,0.1
487601,-6.73,0.1
487602,-6.72,0.1
487603,-6.75,0.1
487604,-6.7,0.1
487605,-6.67,0.1
487606,-6.62,0.1
487607,-6.63,0.1
487608,-6.78,0.1
487609,-6.76,0.1
487610,-6.77,0.1
487611,-6.79,0.1
487612,-6.83,0.1
487613,-6.6,0.1
487614,-6.7,0.1
487615,-6.73,0.1
487616,-6.74,0.1
487617,-6.71,0.1
487618,-6.65,0.1
487619,-6.65,0.1
487620,-6.71,0.1
487621,-6.69,0.1
487622,-6.66,0.1
487623,-6.69,0.1
487624,-6.64,0.1
487625,-6.63,0.1
487626,-6.67,0.1
487627,-6.68,0.1
487628,-6.73,0.1
487629,-6.81,0.1
487630,-6.85,0.1
487631,-6.89,0.1
487632,-6.74,0.1
487633,-6.69,0.1
487634,-6.69,0.1
487635,-6.7,0.1
487636,-6.59,0.1
487637,-6.67,0.1
487638,-6.74,0.1
487639,-6.73,0.1
487640,-6.77,0.1
487641,-6.69,0.1
487642,-6.74,0.1
487643,-6.68,0.1
487644,-6.66,0.1
487645,-6.61,0.1
487646,-6.57,0.1
487647,-6.57,0.1
487648,-6.61,0.1
487649,-6.64,0.1
487650,-6.62,0.1
487651,-6.65,0.1
487652,-6.65,0.1
487653,-6.64,0.1
487654,-6.69,0.1
487655,-6.49,0.1
487656,-6.68,0.1
487657,-6.7,0.1
487658,-6.82,0.1
487659,-6.85,0.1
487660,-6.78,0.1
487661,-6.73,0.1
487662,-6.8,0.1
487663,-6.7,0.1
487664,-6.71,0.1
487665,-6.72,0.1
487666,-6.68,0.1
487667,-6.71,0.1
487668,-6.69,0.1
487669,-6.71,0.1
487670,-6.76,0.1
487671,-6.69,0.1
487672,-6.67,0.1
487673,-6.59,0.1
487674,-6.63,0.1
487675,-6.61,0.1
487676,-6.63,0.1
487677,-6.67,0.1
487678,-6.73,0.1
487679,-6.68,0.1
487680,-6.63,0.1
487681,-6.59,0.1
487682,-6.59,0.1
487683,-6.63,0.1
487684,-6.66,0.1
487685,-6.71,0.1
487686,-7.03,0.1
487687,-6.73,0.1
487688,-6.8,0.1
487689,-6.76,0.1
487690,-6.76,0.1
487691,-6.74,0.1
487692,-6.76,0.1
487693,-6.73,0.1
487694,-6.76,0.1
487695,-6.76,0.1
487696,-6.75,0.1
487697,-6.74,0.1
487698,-6.67,0.1
487699,-6.7,0.1
487700,-6.67,0.1
487701,-6.65,0.1
487702,-6.62,0.1
487703,-6.58,0.1
487704,-6.63,0.1
487705,-6.64,0.1
487706,-6.69,0.1
487707,-6.64,0.1
487708,-6.64,0.1
487709,-6.6,0.1
487710,-6.49,0.1
487711,-6.44,0.1
487712,-6.49,0.1
487713,-6.49,0.1
487714,-6.55,0.1
487715,-6.47,0.1
487716,-6.49,0.1
487717,-6.54,0.1
487718,-6.51,0.1
487719,-6.67,0.1
487720,-6.72,0.1
487721,-6.75,0.1
487722,-6.77,0.1
487723,-6.8,0.1
487724,-6.76,0.1
487725,-6.74,0.1
487726,-6.68,0.1
487727,-6.66,0.1
487728,-6.66,0.1
487729,-6.57,0.1
487730,-6.55,0.1
487731,-6.63,0.1
487732,-6.66,0.1
487733,-6.7,0.1
487734,-6.67,0.1
487735,-6.61,0.1
487736,-6.63,0.1
487737,-6.67,0.1
487738,-6.67,0.1
487739,-6.78,0.1
487740,-6.8,0.1
487741,-6.8,0.1
487742,-6.75,0.1
487743,-6.81,0.1
487744,-6.82,0.1
487745,-6.88,0.1
487746,-6.88,0.1
487747,-6.83,0.1
487748,-6.74,0.1
487749,-6.79,0.1
487750,-6.86,0.1
487751,-6.87,0.1
487752,-6.9,0.1
487753,-6.87,0.1
487754,-6.78,0.1
487755,-6.79,0.1
487756,-6.82,0.1
487757,-6.81,0.1
487758,-6.76,0.1
487759,-6.78,0.1
487760,-6.74,0.1
487761,-6.73,0.1
487762,-6.75,0.1
487763,-6.79,0.1
487764,-6.72,0.1
487765,-6.86,0.1
487766,-6.9,0.1
487767,-6.92,0.1
487768,-6.91,0.1
487769,-6.94,0.1
487770,-6.84,0.1
487771,-6.75,0.1
487772,-6.68,0.1
487773,-6.77,0.1
487774,-6.82,0.1
487775,-6.82,0.1
487776,-6.83,0.1
487777,-6.86,0.1
487778,-6.9,0.1
487779,-6.9,0.1
487780,-6.87,0.1
487781,-6.85,0.1
487782,-6.79,0.1
487783,-6.73,0.1
487784,-6.62,0.1
487785,-6.71,0.1
487786,-6.71,0.1
487787,-6.7,0.1
487788,-6.75,0.1
487789,-6.8,0.1
487790,-6.83,0.1
487791,-6.84,0.1
487792,-6.86,0.1
487793,-6.84,0.1
487794,-6.83,0.1
487795,-6.8,0.1
487796,-6.82,0.1
487797,-6.79,0.1
487798,-6.77,0.1
487799,-6.81,0.1
487800,-6.72,0.1
487801,-6.68,0.1
487802,-6.67,0.1
487803,-6.65,0.1
487804,-6.59,0.1
487805,-6.64,0.1
487806,-6.66,0.1
487807,-6.57,0.1
487808,-6.59,0.1
487809,-6.58,0.1
487810,-6.6,0.1
487811,-6.67,0.1
487812,-6.65,0.1
487813,-6.67,0.1
487814,-6.65,0.1
487815,-6.65,0.1
487816,-6.78,0.1
487817,-6.79,0.1
487818,-6.77,0.1
487819,-6.71,0.1
487820,-6.7,0.1
487821,-6.73,0.1
487822,-6.77,0.1
487823,-6.76,0.1
487824,-6.8,0.1
487825,-6.8,0.1
487826,-6.72,0.1
487827,-6.7,0.1
487828,-6.67,0.1
487829,-6.59,0.1
487830,-6.44,0.1
487831,-6.44,0.1
487832,-6.48,0.1
487833,-6.52,0.1
487834,-6.63,0.1
487835,-6.62,0.1
487836,-6.63,0.1
487837,-6.69,0.1
487838,-6.71,0.1
487839,-6.83,0.1
487840,-6.83,0.1
487841,-6.75,0.1
487842,-6.73,0.1
487843,-6.66,0.1
487844,-6.64,0.1
487845,-6.68,0.1
487846,-6.77,0.1
487847,-6.78,0.1
487848,-6.7,0.1
487849,-6.71,0.1
487850,-6.76,0.1
487851,-6.81,0.1
487852,-6.81,0.1
487853,-6.73,0.1
487854,-6.73,0.1
487855,-6.71,0.1
487856,-6.68,0.1
487857,-6.67,0.1
487858,-6.67,0.1
487859,-6.66,0.1
487860,-6.64,0.1
487861,-6.65,0.1
487862,-6.64,0.1
487863,-6.48,0.1
487864,-6.39,0.1
487865,-6.59,0.1
487866,-6.75,0.1
487867,-6.84,0.1
487868,-7.04,0.1
487869,-6.74,0.1
487870,-6.43,0.1
487871,-6.34,0.1
487872,-6.47,0.1
487873,-6.48,0.1
487874,-6.48,0.1
487875,-6.46,0.1
487876,-6.57,0.1
487877,-6.71,0.1
487878,-6.35,0.1
487879,-6.59,0.1
487880,-6.69,0.1
487881,-6.56,0.1
487882,-6.32,0.1
487883,-6.91,0.1
487884,-6.85,0.1
487885,-6.97,0.1
487886,-6.71,0.1
487887,-6.97,0.1
487888,-6.8,0.1
487889,-6.83,0.1
487890,-6.92,0.1
487891,-6.88,0.1
487892,-7.13,0.1
487893,-6.68,0.1
487894,-6.82,0.1
487895,-6.91,0.1
487896,-6.91,0.1
487897,-6.98,0.1
487898,-6.63,0.1
487899,-6.67,0.1
487900,-6.61,0.1
487901,-6.73,0.1
487902,-6.89,0.1
487903,-6.85,0.1
487904,-6.87,0.1
487905,-6.7,0.1
487906,-6.81,0.1
487907,-6.76,0.1
487908,-6.57,0.1
487909,-6.48,0.1
487910,-6.7,0.1
487911,-6.4,0.1
487912,-6.41,0.1
487913,-6.51,0.1
487914,-6.6,0.1
487915,-6.53,0.1
487916,-6.47,0.1
487917,-6.55,0.1
487918,-6.72,0.1
487919,-6.82,0.1
487920,-6.6,0.1
487921,-6.68,0.1
487922,-6.64,0.1
487923,-6.72,0.1
487924,-6.62,0.1
487925,-6.68,0.1
487926,-6.45,0.1
487927,-6.6,0.1
487928,-6.59,0.1
487929,-6.61,0.1
487930,-6.65,0.1
487931,-6.68,0.1
487932,-6.76,0.1
487933,-6.7,0.1
487934,-6.83,0.1
487935,-6.56,0.1
487936,-6.84,0.1
487937,-6.76,0.1
487938,-7.38,0.1
487939,-7.46,0.1
487940,-7.27,0.1
487941,-7.09,0.1
487942,-7.04,0.1
487943,-7.08,0.1
487944,-7.49,0.1
487945,-7.41,0.1
487946,-7.28,0.1
487947,-7.45,0.1
487948,-7.22,0.1
487949,-7.36,0.1
487950,-7.37,0.1
487951,-7.43,0.1
487952,-7.48,0.1
487953,-7.53,0.1
487954,-7.51,0.1
487955,-7.48,0.1
487956,-7.46,0.1
487957,-7.38,0.1
487958,-7.4,0.1
487959,-7.2,0.1
487960,-7.17,0.1
487961,-6.94,0.1
487962,-6.86,0.1
487963,-6.9,0.1
487964,-6.96,0.1
487965,-6.94,0.1
487966,-7.05,0.1
487967,-6.87,0.1
487968,-6.94,0.1
487969,-7.24,0.1
487970,-7.3,0.1
487971,-7.33,0.1
487972,-7.25,0.1
487973,-7.19,0.1
487974,-7.18,0.1
487975,-7.16,0.1
487976,-7.19,0.1
487977,-7.14,0.1
487978,-7.14,0.1
487979,-7.16,0.1
487980,-7.13,0.1
487981,-7.04,0.1
487982,-7.26,0.1
487983,-7.28,0.1
487984,-7.33,0.1
487985,-7.54,0.1
487986,-7.27,0.1
487987,-7.12,0.1
487988,-7.24,0.1
487989,-7.32,0.1
487990,-7.12,0.1
487991,-7.08,0.1
487992,-7.19,0.1
487993,-7.39,0.1
487994,-7.59,0.1
487995,-7.54,0.1
487996,-7.62,0.1
487997,-7.59,0.1
487998,-7.64,0.1
487999,-7.62,0.1
488000,-7.64,0.1
488001,-7.71,0.1
488002,-7.7,0.1
488003,-7.67,0.1
488004,-7.63,0.1
488005,-7.63,0.1
488006,-7.63,0.1
488007,-7.63,0.1
488008,-7.64,0.1
488009,-7.62,0.1
488010,-7.59,0.1
488011,-7.55,0.1
488012,-7.61,0.1
488013,-7.61,0.1
488014,-7.65,0.1
488015,-7.58,0.1
488016,-7.54,0.1
488017,-7.55,0.1
488018,-7.51,0.1
488019,-7.49,0.1
488020,-7.46,0.1
488021,-7.44,0.1
488022,-7.38,0.1
488023,-7.36,0.1
488024,-7.37,0.1
488025,-7.45,0.1
488026,-7.54,0.1
488027,-7.27,0.1
488028,-7.18,0.1
488029,-7.17,0.1
488030,-7.23,0.1
488031,-7.27,0.1
488032,-7.3,0.1
488033,-7.33,0.1
488034,-7.34,0.1
488035,-7.38,0.1
488036,-7.37,0.1
488037,-7.44,0.1
488038,-7.49,0.1
488039,-7.58,0.1
488040,-7.55,0.1
488041,-7.55,0.1
488042,-7.59,0.1
488043,-7.51,0.1
488044,-7.5,0.1
488045,-7.51,0.1
488046,-7.53,0.1
488047,-7.54,0.1
488048,-7.57,0.1
488049,-7.59,0.1
488050,-7.54,0.1
488051,-7.51,0.1
488052,-7.41,0.1
488053,-7.41,0.1
488054,-7.31,0.1
488055,-7.31,0.1
488056,-7.31,0.1
488057,-7.36,0.1
488058,-7.42,0.1
488059,-7.41,0.1
488060,-7.44,0.1
488061,-7.49,0.1
488062,-7.49,0.1
488063,-7.54,0.1
488064,-7.52,0.1
488065,-7.49,0.1
488066,-7.51,0.1
488067,-7.52,0.1
488068,-7.52,0.1
488069,-7.52,0.1
488070,-7.55,0.1
488071,-7.54,0.1
488072,-7.42,0.1
488073,-7.36,0.1
488074,-7.36,0.1
488075,-7.43,0.1
488076,-7.52,0.1
488077,-7.56,0.1
488078,-7.7,0.1
488079,-7.69,0.1
488080,-7.71,0.1
488081,-7.7,0.1
488082,-7.71,0.1
488083,-7.73,0.1
488084,-7.65,0.1
488085,-7.56,0.1
488086,-7.72,0.1
488087,-7.89,0.1
488088,-7.98,0.1
488089,-8.14,0.1
488090,-8.14,0.1
488091,-7.75,0.1
488092,-7.66,0.1
488093,-7.58,0.1
488094,-7.63,0.1
488095,-7.53,0.1
488096,-7.42,0.1
488097,-7.49,0.1
488098,-7.53,0.1
488099,-7.61,0.1
488100,-7.59,0.1
488101,-7.57,0.1
488102,-7.54,0.1
488103,-7.49,0.1
488104,-7.55,0.1
488105,-7.51,0.1
488106,-7.51,0.1
488107,-7.48,0.1
488108,-7.52,0.1
488109,-7.56,0.1
488110,-7.65,0.1
488111,-7.79,0.1
488112,-7.97,0.1
488113,-8.12,0.1
488114,-7.96,0.1
488115,-7.77,0.1
488116,-7.81,0.1
488117,-7.77,0.1
488118,-7.62,0.1
488119,-7.59,0.1
488120,-7.39,0.1
488121,-7.31,0.1
488122,-7.4,0.1
488123,-7.39,0.1
488124,-7.29,0.1
488125,-7.31,0.1
488126,-7.33,0.1
488127,-7.33,0.1
488128,-7.2,0.1
488129,-7.2,0.1
488130,-7.22,0.1
488131,-7.32,0.1
488132,-7.31,0.1
488133,-7.32,0.1
488134,-7.22,0.1
488135,-7.18,0.1
488136,-7.17,0.1
488137,-7.29,0.1
488138,-7.28,0.1
488139,-7.37,0.1
488140,-7.3,0.1
488141,-7.26,0.1
488142,-7.2,0.1
488143,-7.23,0.1
488144,-7.32,0.1
488145,-7.47,0.1
488146,-7.51,0.1
488147,-7.43,0.1
488148,-7.52,0.1
488149,-7.38,0.1
488150,-7.48,0.1
488151,-7.48,0.1
488152,-7.26,0.1
488153,-7.39,0.1
488154,-7.39,0.1
488155,-7.5,0.1
488156,-7.5,0.1
488157,-7.36,0.1
488158,-7.22,0.1
488159,-7.16,0.1
488160,-7.03,0.1
488161,-7.15,0.1
488162,-7.37,0.1
488163,-7.46,0.1
488164,-7.3,0.1
488165,-7.14,0.1
488166,-7.21,0.1
488167,-7.24,0.1
488168,-7.37,0.1
488169,-7.48,0.1
488170,-7.41,0.1
488171,-7.35,0.1
488172,-7.42,0.1
488173,-7.62,0.1
488174,-7.57,0.1
488175,-7.43,0.1
488176,-7.4,0.1
488177,-7.57,0.1
488178,-7.59,0.1
488179,-7.48,0.1
488180,-7.29,0.1
488181,-7.49,0.1
488182,-7.59,0.1
488183,-7.48,0.1
488184,-7.39,0.1
488185,-7.29,0.1
488186,-7.31,0.1
488187,-7.35,0.1
488188,-7.43,0.1
488189,-7.5,0.1
488190,-7.54,0.1
488191,-7.4,0.1
488192,-7.42,0.1
488193,-7.54,0.1
488194,-7.61,0.1
488195,-7.62,0.1
488196,-7.58,0.1
488197,-7.62,0.1
488198,-7.57,0.1
488199,-7.61,0.1
488200,-7.54,0.1
488201,-7.44,0.1
488202,-7.33,0.1
488203,-7.27,0.1
488204,-6.97,0.1
488205,-6.9,0.1
488206,-7.02,0.1
488207,-7.08,0.1
488208,-7.16,0.1
488209,-7.37,0.1
488210,-7.44,0.1
488211,-7.51,0.1
488212,-7.41,0.1
488213,-7.39,0.1
488214,-7.37,0.1
488215,-7.33,0.1
488216,-7.27,0.1
488217,-7.22,0.1
488218,-7.23,0.1
488219,-7.25,0.1
488220,-7.26,0.1
488221,-7.25,0.1
488222,-7.37,0.1
488223,-7.32,0.1
488224,-7.33,0.1
488225,-7.62,0.1
488226,-7.63,0.1
488227,-7.67,0.1
488228,-7.61,0.1
488229,-7.79,0.1
488230,-7.7,0.1
488231,-7.34,0.1
488232,-7.27,0.1
488233,-6.99,0.1
488234,-6.72,0.1
488235,-6.86,0.1
488236,-7.08,0.1
488237,-7.21,0.1
488238,-7.2,0.1
488239,-7.33,0.1
488240,-7.24,0.1
488241,-7.62,0.1
488242,-7.52,0.1
488243,-7.3,0.1
488244,-7.18,0.1
488245,-7.34,0.1
488246,-7.46,0.1
488247,-7.36,0.1
488248,-7.42,0.1
488249,-7.41,0.1
488250,-7.46,0.1
488251,-7.29,0.1
488252,-7.43,0.1
488253,-7.52,0.1
488254,-7.47,0.1
488255,-7.26,0.1
488256,-7.31,0.1
488257,-7.36,0.1
488258,-7.77,0.1
488259,-7.47,0.1
488260,-7.07,0.1
488261,-7.25,0.1
488262,-7.32,0.1
488263,-7.21,0.1
488264,-7.35,0.1
488265,-7.46,0.1
488266,-7.53,0.1
488267,-7.55,0.1
488268,-7.55,0.1
488269,-7.74,0.1
488270,-7.54,0.1
488271,-7.5,0.1
488272,-7.64,0.1
488273,-7.45,0.1
488274,-7.32,0.1
488275,-7.03,0.1
488276,-7.02,0.1
488277,-7.33,0.1
488278,-7.66,0.1
488279,-7.57,0.1
488280,-7.62,0.1
488281,-7.33,0.1
488282,-7.15,0.1
488283,-7.07,0.1
488284,-7.02,0.1
488285,-7.05,0.1
488286,-6.98,0.1
488287,-6.95,0.1
488288,-7.16,0.1
488289,-7.35,0.1
488290,-7.19,0.1
488291,-7.21,0.1
488292,-7.17,0.1
488293,-7.46,0.1
488294,-7.69,0.1
488295,-7.73,0.1
488296,-7.49,0.1
488297,-7.49,0.1
488298,-7.37,0.1
488299,-7.63,0.1
488300,-7.9,0.1
488301,-7.85,0.1
488302,-7.55,0.1
488303,-7.62,0.1
488304,-7.61,0.1
488305,-7.64,0.1
488306,-7.59,0.1
488307,-7.56,0.1
488308,-7.47,0.1
488309,-7.32,0.1
488310,-7.51,0.1
488311,-7.55,0.1
488312,-7.54,0.1
488313,-7.3,0.1
488314,-7.75,0.1
488315,-7.67,0.1
488316,-7.39,0.1
488317,-7.54,0.1
488318,-7.68,0.1
488319,-7.67,0.1
488320,-7.7,0.1
488321,-7.77,0.1
488322,-7.59,0.1
488323,-7.24,0.1
488324,-7.6,0.1
488325,-8.05,0.1
488326,-7.79,0.1
488327,-7.61,0.1
488328,-7.74,0.1
488329,-7.51,0.1
488330,-7.64,0.1
488331,-7.5,0.1
488332,-7.51,0.1
488333,-7.67,0.1
488334,-7.76,0.1
488335,-7.5,0.1
488336,-7.65,0.1
488337,-7.74,0.1
488338,-7.78,0.1
488339,-7.62,0.1
488340,-7.54,0.1
488341,-7.75,0.1
488342,-7.96,0.1
488343,-8.0,0.1
488344,-7.88,0.1
488345,-7.79,0.1
488346,-7.8,0.1
488347,-7.69,0.1
488348,-7.64,0.1
488349,-7.73,0.1
488350,-8.12,0.1
488351,-8.03,0.1
488352,-7.74,0.1
488353,-7.78,0.1
488354,-7.74,0.1
488355,-7.69,0.1
488356,-7.72,0.1
488357,-7.71,0.1
488358,-7.78,0.1
488359,-7.67,0.1
488360,-7.75,0.1
488361,-7.63,0.1
488362,-7.56,0.1
488363,-7.55,0.1
488364,-7.32,0.1
488365,-7.23,0.1
488366,-7.3,0.1
488367,-7.02,0.1
488368,-7.16,0.1
488369,-7.32,0.1
488370,-7.58,0.1
488371,-7.55,0.1
488372,-7.6,0.1
488373,-7.69,0.1
488374,-7.66,0.1
488375,-7.88,0.1
488376,-8.08,0.1
488377,-8.14,0.1
488378,-8.12,0.1
488379,-7.91,0.1
488380,-7.86,0.1
488381,-7.88,0.1
488382,-7.88,0.1
488383,-7.94,0.1
488384,-7.89,0.1
488385,-8.0,0.1
488386,-8.22,0.1
488387,-8.25,0.1
488388,-8.22,0.1
488389,-8.21,0.1
488390,-8.08,0.1
488391,-7.61,0.1
488392,-7.53,0.1
488393,-7.81,0.1
488394,-7.95,0.1
488395,-7.9,0.1
488396,-7.79,0.1
488397,-7.86,0.1
488398,-7.66,0.1
488399,-7.89,0.1
488400,-7.83,0.1
488401,-7.94,0.1
488402,-7.95,0.1
488403,-7.53,0.1
488404,-7.52,0.1
488405,-7.48,0.1
488406,-7.58,0.1
488407,-7.58,0.1
488408,-7.58,0.1
488409,-7.53,0.1
488410,-7.41,0.1
488411,-7.56,0.1
488412,-7.5,0.1
488413,-7.45,0.1
488414,-7.47,0.1
488415,-7.46,0.1
488416,-7.56,0.1
488417,-7.66,0.1
488418,-7.9,0.1
488419,-7.96,0.1
488420,-7.68,0.1
488421,-7.55,0.1
488422,-7.44,0.1
488423,-7.58,0.1
488424,-7.71,0.1
488425,-7.79,0.1
488426,-7.77,0.1
488427,-7.74,0.1
488428,-7.76,0.1
488429,-7.52,0.1
488430,-7.33,0.1
488431,-7.32,0.1
488432,-7.39,0.1
488433,-7.44,0.1
488434,-7.59,0.1
488435,-7.7,0.1
488436,-7.61,0.1
488437,-7.71,0.1
488438,-7.76,0.1
488439,-7.64,0.1
488440,-7.51,0.1
488441,-7.6,0.1
488442,-7.61,0.1
488443,-7.58,0.1
488444,-7.51,0.1
488445,-7.43,0.1
488446,-7.47,0.1
488447,-7.6,0.1
488448,-7.55,0.1
488449,-7.65,0.1
488450,-7.59,0.1
488451,-7.63,0.1
488452,-7.58,0.1
488453,-7.72,0.1
488454,-7.72,0.1
488455,-7.75,0.1
488456,-7.84,0.1
488457,-7.71,0.1
488458,-7.68,0.1
488459,-7.85,0.1
488460,-7.9,0.1
488461,-7.89,0.1
488462,-7.98,0.1
488463,-7.85,0.1
488464,-7.73,0.1
488465,-7.42,0.1
488466,-7.44,0.1
488467,-7.65,0.1
488468,-7.93,0.1
488469,-8.15,0.1
488470,-8.29,0.1
488471,-8.11,0.1
488472,-7.9,0.1
488473,-7.85,0.1
488474,-7.68,0.1
488475,-7.54,0.1
488476,-7.43,0.1
488477,-7.41,0.1
488478,-7.41,0.1
488479,-7.57,0.1
488480,-7.84,0.1
488481,-7.85,0.1
488482,-8.0,0.1
488483,-8.09,0.1
488484,-8.02,0.1
488485,-8.14,0.1
488486,-8.32,0.1
488487,-8.45,0.1
488488,-8.43,0.1
488489,-8.0,0.1
488490,-7.15,0.1
488491,-7.81,0.1
488492,-7.77,0.1
488493,-7.79,0.1
488494,-7.61,0.1
488495,-7.34,0.1
488496,-7.4,0.1
488497,-7.36,0.1
488498,-7.45,0.1
488499,-7.42,0.1
488500,-7.18,0.1
488501,-7.53,0.1
488502,-7.67,0.1
488503,-7.47,0.1
488504,-7.49,0.1
488505,-7.61,0.1
488506,-7.61,0.1
488507,-7.52,0.1
488508,-7.35,0.1
488509,-7.19,0.1
488510,-7.11,0.1
488511,-7.31,0.1
488512,-7.27,0.1
488513,-7.64,0.1
488514,-7.22,0.1
488515,-7.39,0.1
488516,-7.03,0.1
488517,-6.89,0.1
488518,-7.25,0.1
488519,-7.39,0.1
488520,-7.42,0.1
488521,-7.33,0.1
488522,-7.56,0.1
488523,-7.61,0.1
488524,-7.72,0.1
488525,-7.71,0.1
488526,-7.71,0.1
488527,-7.75,0.1
488528,-7.69,0.1
488529,-7.57,0.1
488530,-7.78,0.1
488531,-7.66,0.1
488532,-7.62,0.1
488533,-7.77,0.1
488534,-7.95,0.1
488535,-7.93,0.1
488536,-7.79,0.1
488537,-8.1,0.1
488538,-8.08,0.1
488539,-8.18,0.1
488540,-8.21,0.1
488541,-8.18,0.1
488542,-8.49,0.1
488543,-8.3,0.1
488544,-8.33,0.1
488545,-8.31,0.1
488546,-8.2,0.1
488547,-8.45,0.1
488548,-8.18,0.1
488549,-8.04,0.1
488550,-8.08,0.1
488551,-8.04,0.1
488552,-7.94,0.1
488553,-7.81,0.1
488554,-7.69,0.1
488555,-7.77,0.1
488556,-7.74,0.1
488557,-7.76,0.1
488558,-7.82,0.1
488559,-7.9,0.1
488560,-7.89,0.1
488561,-7.86,0.1
488562,-7.83,0.1
488563,-7.83,0.1
488564,-7.51,0.1
488565,-7.73,0.1
488566,-7.82,0.1
488567,-7.79,0.1
488568,-7.69,0.1
488569,-7.8,0.1
488570,-7.74,0.1
488571,-7.73,0.1
488572,-7.81,0.1
488573,-7.94,0.1
488574,-7.82,0.1
488575,-7.51,0.1
488576,-7.43,0.1
488577,-7.48,0.1
488578,-7.56,0.1
488579,-7.46,0.1
488580,-7.41,0.1
488581,-7.45,0.1
488582,-7.44,0.1
488583,-7.5,0.1
488584,-7.39,0.1
488585,-7.45,0.1
488586,-7.66,0.1
488587,-7.65,0.1
488588,-7.65,0.1
488589,-7.75,0.1
488590,-7.84,0.1
488591,-7.76,0.1
488592,-7.75,0.1
488593,-7.67,0.1
488594,-7.66,0.1
488595,-7.57,0.1
488596,-7.48,0.1
488597,-7.5,0.1
488598,-7.52,0.1
488599,-7.53,0.1
488600,-7.54,0.1
488601,-7.56,0.1
488602,-7.56,0.1
488603,-7.72,0.1
488604,-7.76,0.1
488605,-7.69,0.1
488606,-7.24,0.1
488607,-7.28,0.1
488608,-7.42,0.1
488609,-7.82,0.1
488610,-7.78,0.1
488611,-8.19,0.1
488612,-8.07,0.1
488613,-8.02,0.1
488614,-7.98,0.1
488615,-7.99,0.1
488616,-7.98,0.1
488617,-8.07,0.1
488618,-7.9,0.1
488619,-8.06,0.1
488620,-7.99,0.1
488621,-7.88,0.1
488622,-7.68,0.1
488623,-7.69,0.1
488624,-7.69,0.1
488625,-7.88,0.1
488626,-7.59,0.1
488627,-7.91,0.1
488628,-8.27,0.1
488629,-8.17,0.1
488630,-8.22,0.1
488631,-8.17,0.1
488632,-7.36,0.1
488633,-7.03,0.1
488634,-7.71,0.1
488635,-7.98,0.1
488636,-7.92,0.1
488637,-7.56,0.1
488638,-7.48,0.1
488639,-7.7,0.1
488640,-7.6,0.1
488641,-7.25,0.1
488642,-7.47,0.1
488643,-7.44,0.1
488644,-7.65,0.1
488645,-7.84,0.1
488646,-7.95,0.1
488647,-7.84,0.1
488648,-7.87,0.1
488649,-7.34,0.1
488650,-7.37,0.1
488651,-7.4,0.1
488652,-7.63,0.1
488653,-7.14,0.1
488654,-7.16,0.1
488655,-7.25,0.1
488656,-7.47,0.1
488657,-7.4,0.1
488658,-7.71,0.1
488659,-7.68,0.1
488660,-7.62,0.1
488661,-7.61,0.1
488662,-7.73,0.1
488663,-7.69,0.1
488664,-7.68,0.1
488665,-7.74,0.1
488666,-7.52,0.1
488667,-7.56,0.1
488668,-7.55,0.1
488669,-7.55,0.1
488670,-7.59,0.1
488671,-7.55,0.1
488672,-7.52,0.1
488673,-7.4,0.1
488674,-7.36,0.1
488675,-7.12,0.1
488676,-7.23,0.1
488677,-7.34,0.1
488678,-7.5,0.1
488679,-7.61,0.1
488680,-7.6,0.1
488681,-7.55,0.1
488682,-7.64,0.1
488683,-7.6,0.1
488684,-7.45,0.1
488685,-7.5,0.1
488686,-7.48,0.1
488687,-7.44,0.1
488688,-7.46,0.1
488689,-7.58,0.1
488690,-7.58,0.1
488691,-7.52,0.1
488692,-7.31,0.1
488693,-7.17,0.1
488694,-7.2,0.1
488695,-7.18,0.1
488696,-7.16,0.1
488697,-7.22,0.1
488698,-7.25,0.1
488699,-7.27,0.1
488700,-7.36,0.1
488701,-7.42,0.1
488702,-7.36,0.1
488703,-7.28,0.1
488704,-7.2,0.1
488705,-7.17,0.1
488706,-7.26,0.1
488707,-7.16,0.1
488708,-7.13,0.1
488709,-7.15,0.1
488710,-7.2,0.1
488711,-7.14,0.1
488712,-6.93,0.1
488713,-6.71,0.1
488714,-6.87,0.1
488715,-7.13,0.1
488716,-7.25,0.1
488717,-7.37,0.1
488718,-7.45,0.1
488719,-7.45,0.1
488720,-7.47,0.1
488721,-7.59,0.1
488722,-7.63,0.1
488723,-7.63,0.1
488724,-7.58,0.1
488725,-7.61,0.1
488726,-7.6,0.1
488727,-7.6,0.1
488728,-7.5,0.1
488729,-7.63,0.1
488730,-7.39,0.1
488731,-7.33,0.1
488732,-7.39,0.1
488733,-7.46,0.1
488734,-7.52,0.1
488735,-7.59,0.1
488736,-7.61,0.1
488737,-7.66,0.1
